Date,compund,neg,neu,pos,Open,High,Low,Close,Volume
27-Nov-14,-0.9679,0.184,0.734,0.082,290,290,287.5,289.48,81300
28-Nov-14,-0.9922,0.181,0.776,0.043,289.95,291,285.2,288.53,258500
1-Dec-14,-0.8999,0.108,0.817,0.075,287.01,291.93,284.6,285.79,287300
2-Dec-14,-0.8979,0.113,0.814,0.073,285.11,292,285,290.6,419100
3-Dec-14,-0.9854,0.156,0.804,0.041,292,293.49,290.25,291.45,229900
4-Dec-14,-0.985,0.169,0.766,0.065,293,297,292.04,296.22,497700
5-Dec-14,-0.9971,0.251,0.709,0.04,295.71,303,295.7,296.87,730200
8-Dec-14,-0.8478,0.134,0.761,0.105,298.94,300,296.5,297.97,210400
9-Dec-14,-0.2815,0.125,0.75,0.125,296.2,298,295.61,297,178900
10-Dec-14,-0.9913,0.22,0.72,0.06,298,298,296.26,297.1,178600
11-Dec-14,-0.3382,0.09,0.824,0.085,297,297.99,295.5,296.99,489000
12-Dec-14,0.7506,0.078,0.808,0.114,296.1,298.95,291,292.2,382500
15-Dec-14,-0.913,0.132,0.78,0.088,293.11,293.9,290.01,291.51,700800
16-Dec-14,-0.99,0.176,0.791,0.033,293,293,289,290.28,1134900
17-Dec-14,-0.9851,0.187,0.74,0.073,293.5,293.5,282,286.18,1107100
18-Dec-14,-0.9972,0.257,0.697,0.045,290,292,279.15,280.92,248200
19-Dec-14,-0.9985,0.297,0.651,0.052,281,285.5,278.5,280.61,162800
22-Dec-14,-0.9853,0.182,0.751,0.067,280.1,289.4,280.1,287.54,224800
23-Dec-14,0.1719,0.099,0.797,0.104,287.45,292.25,286.1,291.61,542900
24-Dec-14,-0.9945,0.205,0.71,0.085,292.9,302.9,292.9,301.74,777000
26-Dec-14,-0.9946,0.219,0.723,0.058,302,303.1,298,299.78,206500
29-Dec-14,-0.9946,0.224,0.733,0.043,299.5,304,299,302.18,282000
30-Dec-14,-0.9873,0.134,0.838,0.029,302.7,306.95,302.02,305.49,489500
31-Dec-14,-0.9937,0.232,0.667,0.102,307.95,307.95,305.1,305.65,108000
1-Jan-15,-0.9793,0.153,0.788,0.059,307,311.99,306.05,308.98,110200
2-Jan-15,-0.9938,0.247,0.669,0.084,308,313,308,311.9,128600
5-Jan-15,-0.9853,0.235,0.707,0.058,311,311,307.86,309.13,746000
6-Jan-15,-0.9906,0.173,0.774,0.053,305.02,311,305.02,309.95,158800
7-Jan-15,-0.9806,0.135,0.807,0.058,308.5,324,308,319.65,1803900
8-Jan-15,-0.9361,0.165,0.708,0.126,319.65,321,314.11,316.31,217200
9-Jan-15,-0.9927,0.169,0.795,0.036,317.5,318,309.5,311.05,119300
12-Jan-15,-0.9924,0.198,0.75,0.053,311,319,311,317.09,265000
13-Jan-15,-0.9877,0.155,0.8,0.045,317.5,319.7,315,318.8,157100
14-Jan-15,-0.7574,0.142,0.736,0.122,319.98,323.99,317.05,320.06,641900
15-Jan-15,-0.9942,0.194,0.766,0.04,322,325.5,319,321.34,146100
16-Jan-15,-0.4694,0.142,0.718,0.139,320,328,320,326.11,215400
19-Jan-15,-0.995,0.197,0.764,0.039,326.99,331.25,324.6,330.68,250400
20-Jan-15,-0.9968,0.225,0.755,0.019,331.5,336,328.13,334.4,293600
21-Jan-15,-0.9954,0.183,0.77,0.046,333,335.9,333,334.87,144900
22-Jan-15,-0.9886,0.136,0.793,0.071,333.01,335.49,331.6,334.85,84100
23-Jan-15,-0.9699,0.128,0.809,0.062,335,335,328.3,329.75,194100
26-Jan-15,-0.993,0.191,0.707,0.101,333,335,330,333.77,83800
27-Jan-15,-0.9715,0.146,0.774,0.08,331.01,334.71,330.1,332.49,281600
28-Jan-15,-0.9896,0.173,0.756,0.072,332.99,335,329.06,333.96,392400
29-Jan-15,-0.8187,0.116,0.79,0.094,333.95,336,332.01,334.81,70500
30-Jan-15,-0.9923,0.18,0.769,0.051,333.1,336,333.1,334.82,116700
2-Feb-15,-0.9716,0.134,0.789,0.078,334.5,336,331,334.5,268600
3-Feb-15,-0.995,0.205,0.72,0.075,334.5,343,332,338.82,312000
4-Feb-15,-0.9956,0.189,0.76,0.05,337.94,340,327.8,331.75,500200
6-Feb-15,0.6705,0.088,0.797,0.115,331.98,331.98,319.8,321.27,1337500
9-Feb-15,-0.9907,0.185,0.773,0.042,322.5,323.02,312.9,314.52,121900
10-Feb-15,-0.9907,0.149,0.807,0.043,314.76,316.4,313.6,314.32,74400
11-Feb-15,-0.9813,0.133,0.807,0.06,314,316,313,314.33,120000
12-Feb-15,0.2283,0.097,0.802,0.102,316.9,316.9,303.2,305.22,206400
13-Feb-15,-0.9823,0.141,0.797,0.063,305,314.57,302.01,306.72,137500
16-Feb-15,-0.9826,0.154,0.768,0.078,306.72,309.45,302.5,303.38,87200
17-Feb-15,-0.9898,0.174,0.739,0.087,307.99,307.99,301.07,301.88,96100
18-Feb-15,-0.9939,0.182,0.767,0.051,304.2,304.2,299,301.41,73700
19-Feb-15,-0.6369,0.129,0.74,0.131,302.99,307.4,300.35,306.96,57800
20-Feb-15,-0.9512,0.123,0.798,0.079,307,315.89,304.11,314.48,43200
23-Feb-15,-0.9734,0.133,0.785,0.082,313.26,317.99,308,312.17,163900
24-Feb-15,-0.9862,0.15,0.781,0.069,311.99,319,311.01,317.92,70400
25-Feb-15,-0.9654,0.135,0.778,0.087,320.97,320.97,315,318.31,41400
26-Feb-15,-0.9956,0.195,0.737,0.067,318.31,319.9,316.25,317.08,60300
27-Feb-15,-0.9857,0.141,0.784,0.075,314.51,314.51,301.5,303.95,310600
2-Mar-15,-0.9945,0.188,0.765,0.048,305,308.99,300.6,303.46,390900
3-Mar-15,-0.9966,0.227,0.721,0.051,303,304.94,291.4,293.89,524800
4-Mar-15,-0.9928,0.169,0.791,0.04,296,300,296,297.74,69900
5-Mar-15,-0.9514,0.091,0.858,0.051,298.25,299.5,295.5,296,81800
6-Mar-15,-0.9799,0.167,0.758,0.076,296.25,296.5,285.1,288.59,163600
9-Mar-15,-0.9415,0.129,0.764,0.106,287,288,278.06,279.71,170700
10-Mar-15,-0.921,0.135,0.76,0.106,279.5,281,275.04,276.58,202200
11-Mar-15,-0.9794,0.146,0.773,0.081,274,279.45,272.5,277.82,137400
12-Mar-15,-0.995,0.178,0.755,0.067,277.82,279,273.5,274.93,103000
13-Mar-15,-0.9967,0.218,0.706,0.076,277.78,278.6,275.41,277.6,403500
16-Mar-15,-0.9938,0.185,0.756,0.058,280,281,275.5,277.73,184000
17-Mar-15,-0.9853,0.143,0.789,0.068,277.85,277.85,273,273.95,140400
18-Mar-15,-0.9956,0.194,0.754,0.052,277.99,277.99,263,270.96,345700
19-Mar-15,-0.9895,0.189,0.725,0.086,270,270,262,264.3,336300
20-Mar-15,-0.9716,0.129,0.786,0.085,264.5,264.5,251.09,251.09,2145600
24-Mar-15,-0.6229,0.11,0.787,0.102,251.09,251.14,238.54,239.25,2546400
25-Mar-15,-0.9926,0.161,0.791,0.049,237.66,243.2,237.65,240.25,716700
26-Mar-15,-0.9878,0.156,0.79,0.054,243.95,246,237,242.69,901700
27-Mar-15,-0.9722,0.155,0.757,0.088,244.1,244.55,236,238.67,550000
30-Mar-15,-0.9552,0.139,0.779,0.081,238,240,226.77,234.8,1127700
31-Mar-15,-0.991,0.202,0.74,0.058,235,246.54,235,246.53,1037200
1-Apr-15,-0.505,0.097,0.818,0.086,246.55,258.85,243,258.4,540600
2-Apr-15,-0.991,0.16,0.794,0.046,260.01,263,256,258.82,319100
3-Apr-15,-0.99,0.148,0.794,0.058,262,264,254.75,260.29,428600
6-Apr-15,-0.974,0.158,0.764,0.078,260,262.9,259.4,261.76,295300
7-Apr-15,-0.9904,0.159,0.774,0.067,260.99,260.99,257.5,258.88,284600
8-Apr-15,-0.9918,0.191,0.745,0.064,260.25,260.5,250,251.63,416300
9-Apr-15,-0.2746,0.087,0.832,0.081,252.99,255,245,254.23,401200
10-Apr-15,0.4822,0.095,0.785,0.12,254,266.94,254,262.89,618700
13-Apr-15,-0.9956,0.203,0.735,0.062,263,263,257.65,259.79,240900
14-Apr-15,-0.9886,0.176,0.744,0.081,259.61,261.9,257,258.72,215000
15-Apr-15,-0.9916,0.174,0.747,0.079,260,261.2,258.73,259.9,123300
16-Apr-15,-0.9903,0.173,0.732,0.095,261.8,264.8,258.65,263.03,240500
17-Apr-15,-0.9233,0.116,0.806,0.078,260.26,275,260.12,271.32,736500
20-Apr-15,-0.9828,0.137,0.813,0.05,275,284.88,272.5,284.71,708900
21-Apr-15,-0.936,0.125,0.779,0.095,283.07,295,283,284.36,227200
22-Apr-15,-0.9839,0.17,0.73,0.1,283.52,294.49,283.51,287.46,594400
23-Apr-15,-0.9906,0.178,0.78,0.042,289,289,280.99,282.28,269900
24-Apr-15,-0.9911,0.172,0.765,0.063,283,286.99,281.01,286.19,195200
27-Apr-15,-0.9939,0.206,0.721,0.073,286.55,292.5,286.55,291.68,734000
28-Apr-15,-0.9775,0.158,0.747,0.095,292.97,300.5,284,285.39,935100
29-Apr-15,0.2582,0.097,0.812,0.092,287,287,280,281.15,583300
30-Apr-15,-0.9952,0.171,0.785,0.044,281.95,281.95,276,276.28,195300
4-May-15,-0.9884,0.155,0.802,0.043,278,280,275.85,277.42,111300
5-May-15,-0.9204,0.144,0.739,0.116,278.97,282,275.05,276.01,91600
6-May-15,-0.9821,0.14,0.794,0.065,277.48,280.01,276.06,279.02,96900
7-May-15,-0.9711,0.111,0.839,0.05,278,278.99,274.5,275.87,314100
8-May-15,-0.9927,0.183,0.776,0.041,276,276.9,272.8,273.26,38400
11-May-15,-0.9766,0.131,0.814,0.054,271.06,271.06,262.31,264.04,141600
12-May-15,-0.7059,0.12,0.765,0.115,268.65,269.7,265.25,268.65,54200
13-May-15,-0.9941,0.196,0.727,0.077,269.5,270,267,267.2,31400
14-May-15,-0.9749,0.147,0.755,0.097,269.85,269.85,265,265.24,56000
15-May-15,-0.9554,0.128,0.779,0.094,266,267.5,264.5,266.1,86700
18-May-15,-0.9731,0.155,0.764,0.081,269.9,271,264.51,269.85,48100
19-May-15,-0.9875,0.175,0.75,0.075,272.72,273.5,266,268.53,128400
20-May-15,-0.9926,0.186,0.743,0.071,268,269,265,265.07,91400
21-May-15,-0.9801,0.137,0.789,0.074,267.98,267.98,263.81,266.49,96200
22-May-15,-0.8265,0.107,0.809,0.084,267,269.95,267,267.73,193700
25-May-15,-0.9319,0.106,0.823,0.071,267,267.01,254.35,254.35,514400
26-May-15,-0.9911,0.179,0.753,0.068,256.9,256.9,248,249.32,212000
27-May-15,-0.9443,0.134,0.769,0.098,249,256.69,248.2,254.29,218200
28-May-15,-0.8992,0.098,0.827,0.075,253.51,256.4,253.5,255.96,47600
29-May-15,-0.9563,0.138,0.768,0.094,256.05,268.75,256,268.54,479500
1-Jun-15,-0.9948,0.197,0.712,0.091,268.96,273.5,266.25,268.64,251300
2-Jun-15,-0.9867,0.128,0.842,0.03,270,282.07,270,281.76,735500
3-Jun-15,-0.9129,0.101,0.824,0.075,283.94,286.97,280,281.24,236300
4-Jun-15,-0.8574,0.098,0.827,0.075,279.01,280,275,277.49,870800
5-Jun-15,-0.9889,0.181,0.719,0.099,275.71,276.85,272.01,272.79,472700
8-Jun-15,-0.9712,0.126,0.819,0.055,259.16,265,259.16,260.95,426500
9-Jun-15,-0.9775,0.144,0.781,0.075,263.75,265,256.6,257.52,388500
10-Jun-15,-0.9109,0.133,0.764,0.103,257.5,260,251.75,252.04,313500
11-Jun-15,-0.9972,0.221,0.713,0.067,253.1,253.9,245,247.14,663900
12-Jun-15,-0.9909,0.214,0.714,0.072,249,249,245.5,246.58,1440500
15-Jun-15,0.4276,0.08,0.826,0.094,248.9,251.99,246.51,247.39,1005100
16-Jun-15,-0.9485,0.119,0.811,0.07,248.79,248.8,241.3,242.3,425400
17-Jun-15,-0.9628,0.123,0.839,0.038,242.05,244,233.05,235.19,997700
18-Jun-15,-0.9869,0.149,0.807,0.045,237.01,244,236.8,240.87,973100
19-Jun-15,-0.9767,0.159,0.747,0.094,242.47,243.5,238.1,239.81,395100
22-Jun-15,-0.9721,0.135,0.801,0.064,240.5,240.5,235.99,237.1,306600
23-Jun-15,-0.9873,0.158,0.77,0.071,238.5,238.5,232,232.88,674500
24-Jun-15,-0.9939,0.164,0.791,0.045,234,238.7,232.5,236.69,847400
25-Jun-15,-0.9852,0.139,0.791,0.069,235.11,240,235.1,237.72,673500
26-Jun-15,-0.9825,0.138,0.821,0.042,235.61,240,235.6,239.43,221700
29-Jun-15,-0.9941,0.181,0.745,0.074,239.43,245,238,244.15,474600
30-Jun-15,-0.9793,0.125,0.828,0.047,245.98,250,245,249.12,541800
1-Jul-15,-0.9964,0.209,0.758,0.033,250,261.57,249.7,260.29,942100
2-Jul-15,-0.9885,0.183,0.733,0.084,262.01,268,262,265.5,1534500
3-Jul-15,-0.9828,0.126,0.815,0.059,267.9,269.7,265,268.9,772500
6-Jul-15,-0.9968,0.19,0.779,0.031,270,270,264,267.96,1550000
7-Jul-15,-0.9802,0.138,0.774,0.088,268.9,271.5,265,265.41,491100
8-Jul-15,-0.8545,0.122,0.771,0.107,265.01,266,263.5,264.94,874200
9-Jul-15,-0.9601,0.132,0.784,0.084,265,265,261.05,263.48,315300
10-Jul-15,-0.9706,0.096,0.851,0.053,266.74,266.74,262.14,263.53,376200
13-Jul-15,-0.7716,0.088,0.831,0.081,262.01,264.5,262,264.05,134600
14-Jul-15,-0.9927,0.198,0.715,0.087,265,267,262,262.58,704100
15-Jul-15,-0.9692,0.127,0.818,0.055,264.49,265.39,263.16,264.68,188700
16-Jul-15,0.3987,0.1,0.79,0.11,265.95,267.9,264,266.81,910800
22-Jul-15,-0.9616,0.156,0.738,0.106,268,277.05,268,275.63,578900
23-Jul-15,-0.9417,0.118,0.799,0.083,277.8,281,275.06,277.48,728400
24-Jul-15,-0.8268,0.102,0.813,0.085,279.9,279.9,275.03,276.07,138300
27-Jul-15,-0.9826,0.13,0.803,0.067,276.01,280,270,275.08,225900
28-Jul-15,-0.941,0.12,0.802,0.078,275,278.5,272.1,274.08,612900
29-Jul-15,-0.975,0.142,0.774,0.084,273.8,277.75,273.51,276.86,130700
30-Jul-15,-0.9897,0.17,0.745,0.085,277.99,278.9,272.2,273.43,114000
31-Jul-15,-0.9897,0.149,0.779,0.071,274,280,272.76,277.2,48900
3-Aug-15,-0.9883,0.168,0.749,0.083,279.2,281.4,278.51,279.26,409800
4-Aug-15,-0.9806,0.149,0.764,0.087,277.01,281,276.55,277.12,89100
5-Aug-15,-0.9763,0.184,0.697,0.118,279,286.5,277.7,281.67,1137000
6-Aug-15,-0.995,0.161,0.771,0.068,283.45,283.45,278.99,279.88,75500
7-Aug-15,-0.9797,0.134,0.775,0.091,281.9,281.9,277.5,279.94,76900
10-Aug-15,-0.9968,0.215,0.717,0.068,281,281,276,276.02,50900
11-Aug-15,-0.9964,0.214,0.689,0.098,278,280,274.51,277.54,280100
12-Aug-15,-0.9729,0.14,0.784,0.076,277,278.99,274,274.86,338400
13-Aug-15,-0.9929,0.173,0.738,0.088,274.01,277,274.01,276.01,86400
17-Aug-15,-0.9801,0.157,0.754,0.09,273.07,276.6,271.51,272.66,220800
18-Aug-15,-0.9956,0.194,0.734,0.072,275,275.5,270.11,272.88,210400
19-Aug-15,-0.9865,0.161,0.756,0.083,274,275,265,265.96,355400
20-Aug-15,-0.9828,0.158,0.742,0.099,266.06,270,266.06,269.7,130300
21-Aug-15,-0.9918,0.143,0.817,0.039,270,272,265.11,267.41,46200
24-Aug-15,-0.9906,0.197,0.696,0.108,257.03,257.03,254.04,254.04,232800
25-Aug-15,-0.9705,0.123,0.797,0.081,259.5,259.5,251.01,255.53,156800
26-Aug-15,-0.9942,0.178,0.768,0.054,257.49,257.49,253.05,254.26,257600
27-Aug-15,-0.9948,0.174,0.744,0.081,257.86,258,254.5,255.11,223600
28-Aug-15,-0.9926,0.169,0.78,0.051,255.12,258,255,255.77,387500
31-Aug-15,0.9402,0.098,0.767,0.135,255.5,258,252,255.25,213000
1-Sep-15,-0.9966,0.207,0.732,0.061,253.99,253.99,245,245.73,136000
2-Sep-15,-0.9949,0.162,0.795,0.043,248.9,248.98,243.15,246.31,138700
3-Sep-15,-0.9899,0.148,0.819,0.033,248.4,251,245.02,250.96,219200
4-Sep-15,-0.991,0.156,0.767,0.077,253.95,253.95,240.51,245.49,167000
7-Sep-15,-0.9839,0.164,0.742,0.094,246,246.49,238.25,240.63,129000
8-Sep-15,-0.9921,0.142,0.808,0.05,244.97,245,239.5,243.75,75000
9-Sep-15,-0.9867,0.173,0.751,0.076,245,255,244.5,253.89,247600
10-Sep-15,-0.9623,0.104,0.829,0.066,250.01,255.36,250.01,254.11,304200
11-Sep-15,-0.9757,0.141,0.778,0.081,255,255,253.1,254.46,162500
14-Sep-15,-0.9803,0.132,0.81,0.058,251.05,254.5,250.05,253.08,48300
15-Sep-15,-0.9408,0.12,0.79,0.09,253.95,253.95,242,243.32,186100
16-Sep-15,-0.9778,0.146,0.784,0.07,245,246.25,243.33,243.88,58800
17-Sep-15,-0.975,0.115,0.825,0.06,247.8,247.8,234,237.01,120000
18-Sep-15,-0.9974,0.216,0.743,0.041,239.99,242,235,236.87,147500
21-Sep-15,-0.9939,0.191,0.729,0.081,239.96,239.96,235.1,236.16,292200
22-Sep-15,-0.9719,0.127,0.8,0.073,237.98,241.84,237,237.76,225600
23-Sep-15,-0.9885,0.158,0.768,0.075,240,240,237.1,237.82,51700
28-Sep-15,-0.9636,0.147,0.758,0.095,240,240,237,237.11,184900
29-Sep-15,-0.9913,0.152,0.787,0.061,235.1,239.9,231,233.13,94200
30-Sep-15,-0.9731,0.134,0.775,0.091,234.99,239.95,227.5,229.45,198000
1-Oct-15,-0.9968,0.162,0.785,0.053,230,232.99,228.28,230.16,286100
2-Oct-15,-0.9779,0.163,0.72,0.117,231.44,237.5,230.4,234.01,212700
5-Oct-15,-0.9633,0.125,0.811,0.064,234.5,235.25,228,229.03,188600
6-Oct-15,-0.9773,0.138,0.768,0.094,231.5,234,228,228.56,255600
7-Oct-15,-0.9914,0.133,0.846,0.021,230,231.79,224.98,226.2,215100
8-Oct-15,-0.6616,0.095,0.815,0.09,227.94,231.5,226.1,228.93,230500
9-Oct-15,-0.9694,0.133,0.781,0.086,228.01,232.97,228.01,229.9,495000
12-Oct-15,-0.8245,0.075,0.863,0.061,234,239,231.4,237.86,404100
13-Oct-15,-0.9909,0.132,0.803,0.065,238,244,237,242,417500
14-Oct-15,-0.9884,0.165,0.746,0.089,243,244.99,238,240.41,156500
15-Oct-15,-0.7815,0.089,0.832,0.079,241.1,242,239.19,239.43,139000
16-Oct-15,-0.9937,0.152,0.784,0.064,243.45,243.45,239.75,241.63,115700
19-Oct-15,-0.9906,0.156,0.778,0.066,240.05,244.95,240.05,242,104100
20-Oct-15,-0.9821,0.116,0.823,0.061,243.9,246,241.05,243.5,175500
21-Oct-15,-0.9786,0.12,0.81,0.07,244.9,245,242,244.42,148700
22-Oct-15,-0.9704,0.13,0.776,0.093,246.5,246.5,243,243.35,66900
26-Oct-15,-0.9814,0.149,0.764,0.087,245.9,246.95,242.6,243.38,43300
27-Oct-15,-0.9938,0.165,0.795,0.041,243.35,244.79,240,240.99,82200
28-Oct-15,-0.9834,0.161,0.731,0.109,244.75,244.75,240.01,241.51,380500
29-Oct-15,-0.3094,0.107,0.783,0.11,242.99,242.99,240.01,241.34,70000
30-Oct-15,-0.9697,0.101,0.856,0.043,242.5,245.5,241.2,244.87,157700
2-Nov-15,-0.9865,0.161,0.781,0.058,245,248,243.99,244.66,717300
3-Nov-15,-0.9371,0.144,0.747,0.109,247.4,247.4,243.5,244.52,62500
4-Nov-15,-0.9935,0.16,0.759,0.081,245,246.5,245,245.85,453600
5-Nov-15,-0.967,0.122,0.788,0.089,247,247,239.42,242.34,105700
6-Nov-15,-0.9737,0.136,0.758,0.106,242,245.72,242,244.34,55600
9-Nov-15,-0.8884,0.093,0.834,0.073,242.34,245.5,242.34,243.8,126200
10-Nov-15,-0.9898,0.151,0.77,0.079,240.1,242.4,232,232.58,100100
11-Nov-15,-0.7645,0.123,0.773,0.104,233.9,239,230,238.03,38700
12-Nov-15,0.9345,0.101,0.765,0.134,238,241,233.5,236.83,201300
13-Nov-15,-0.9308,0.123,0.788,0.088,236.82,238.89,236.5,237.87,30100
16-Nov-15,-0.9241,0.13,0.777,0.094,236,238.9,230.19,230.9,145400
17-Nov-15,-0.9911,0.143,0.815,0.042,232,233.5,231.05,231.74,99800
18-Nov-15,0.8966,0.075,0.807,0.118,232.9,233.5,230.02,230.8,116000
19-Nov-15,-0.9784,0.134,0.786,0.08,231.5,231.5,229.01,229.82,95700
20-Nov-15,-0.9926,0.16,0.777,0.063,231,231.95,229,229.59,47900
23-Nov-15,-0.9764,0.141,0.764,0.096,230.01,230.74,229.03,229.47,49300
24-Nov-15,0.9808,0.047,0.844,0.109,228,229.91,225.75,225.82,175800
25-Nov-15,-0.9897,0.152,0.773,0.074,225.21,225.21,219.25,220.62,777400
26-Nov-15,-0.9937,0.16,0.77,0.071,223,224,214,214.49,169600
27-Nov-15,-0.9957,0.195,0.751,0.055,217,217,212.5,214.89,321900
30-Nov-15,-0.3859,0.093,0.814,0.094,215,215,204.15,205.34,541800
1-Dec-15,-0.9829,0.149,0.771,0.08,205,209.5,204.5,205.46,282100
2-Dec-15,-0.9816,0.147,0.763,0.09,209,215.73,206.01,215.12,980900
3-Dec-15,-0.969,0.121,0.808,0.071,217.9,217.9,208.1,210.36,1193600
4-Dec-15,0.9807,0.052,0.806,0.141,212,214,210.5,213.35,116100
7-Dec-15,0.9717,0.057,0.822,0.121,213.5,214.49,211,211.93,396400
8-Dec-15,-0.9694,0.132,0.772,0.096,212,214,211,212.21,1743600
9-Dec-15,0.9774,0.096,0.747,0.157,213.5,216.1,212.62,215.12,2034300
10-Dec-15,-0.9833,0.13,0.806,0.064,216.5,221.99,216.5,220.6,1690200
11-Dec-15,-0.7667,0.115,0.78,0.105,219.25,221,217.5,218.84,189000
14-Dec-15,-0.7055,0.129,0.753,0.118,218.01,218.04,214,215.02,431300
15-Dec-15,-0.9938,0.162,0.769,0.069,218,218,210,210.65,287600
16-Dec-15,-0.9646,0.139,0.757,0.103,213,217.4,211.5,216.72,320200
17-Dec-15,-0.9386,0.105,0.825,0.069,217,219.9,216.06,218.86,1620100
18-Dec-15,-0.9438,0.112,0.808,0.081,218.5,219.98,216.2,217.79,309100
21-Dec-15,-0.9871,0.165,0.772,0.063,219.88,219.88,215.01,218.79,139900
22-Dec-15,-0.9953,0.176,0.784,0.04,218.5,218.8,216.5,217.96,1233400
23-Dec-15,-0.9797,0.13,0.794,0.076,216.26,218.75,216.26,217.71,59300
28-Dec-15,-0.9952,0.197,0.724,0.079,217.01,219.5,216.61,217.95,405600
29-Dec-15,-0.9931,0.162,0.784,0.054,218,218,215.65,216.11,689400
30-Dec-15,-0.9826,0.155,0.742,0.103,215.11,217.8,215.02,215.71,92400
31-Dec-15,-0.9914,0.155,0.808,0.037,215.11,218.4,215.11,216.85,82400
1-Jan-16,-0.9503,0.134,0.781,0.086,216.5,218,216.02,217.37,69300
4-Jan-16,-0.968,0.126,0.806,0.067,218.99,218.99,216.21,216.91,51900
5-Jan-16,-0.7003,0.062,0.883,0.054,218.99,218.99,212.55,216.85,126800
6-Jan-16,-0.9652,0.122,0.829,0.049,218.8,218.8,214.35,214.56,362200
7-Jan-16,-0.8126,0.123,0.766,0.111,216,216,214,214.37,59200
8-Jan-16,-0.9799,0.154,0.757,0.089,216.9,216.9,210.5,211.06,2545800
11-Jan-16,-0.8979,0.106,0.81,0.085,210.13,212,206,206.9,158900
12-Jan-16,-0.9871,0.156,0.771,0.073,206.5,211.5,202.5,206.77,124200
13-Jan-16,-0.9905,0.155,0.775,0.07,210,210,203.2,204.86,44200
14-Jan-16,-0.9959,0.208,0.72,0.071,202,205.9,200,204.06,125800
15-Jan-16,-0.9594,0.116,0.804,0.08,208,208,200,200.44,439700
18-Jan-16,-0.9791,0.129,0.813,0.058,198.49,199.5,190.5,195.55,227100
19-Jan-16,-0.9787,0.115,0.848,0.037,196,196,192,194.05,742000
20-Jan-16,-0.9689,0.159,0.788,0.053,195.45,195.45,189.01,193.78,297500
21-Jan-16,-0.9963,0.208,0.729,0.063,193,194.64,190.5,191.36,132700
22-Jan-16,-0.9915,0.187,0.734,0.079,191.52,191.52,190,190.2,202800
25-Jan-16,-0.9501,0.127,0.788,0.085,190.01,198,190.01,194.72,124000
26-Jan-16,-0.9898,0.164,0.779,0.056,194,194.88,190.5,192.25,73100
27-Jan-16,-0.9616,0.119,0.818,0.064,192.15,194.5,192.15,193.37,214400
28-Jan-16,-0.9743,0.144,0.773,0.083,192.9,193.29,191.5,191.94,72100
29-Jan-16,-0.9525,0.094,0.855,0.051,191.01,194.4,191.01,192.69,494800
1-Feb-16,-0.7925,0.106,0.809,0.085,192,202.32,192,202.22,647000
2-Feb-16,-0.995,0.185,0.769,0.045,203,209,203,204.32,830900
3-Feb-16,-0.9844,0.171,0.732,0.097,203.25,203.99,199.65,203.07,672800
4-Feb-16,-0.9919,0.193,0.732,0.075,204.3,205.99,203.26,203.79,321600
8-Feb-16,0.9043,0.105,0.747,0.148,205.9,209.75,205.89,208.65,723400
9-Feb-16,-0.8868,0.124,0.789,0.087,210.25,210.5,205.7,206.22,818500
10-Feb-16,-0.9927,0.168,0.781,0.051,206.3,206.3,200.99,201.42,236700
11-Feb-16,-0.9865,0.184,0.706,0.11,203.98,203.98,200.1,201.25,69400
12-Feb-16,0.2732,0.096,0.795,0.108,202,202,193.99,194.15,258000
15-Feb-16,0.9454,0.067,0.805,0.128,197,200,193.98,196.12,154100
16-Feb-16,-0.9224,0.116,0.799,0.085,197.47,199.45,192,193.63,184400
17-Feb-16,-0.9923,0.153,0.798,0.049,193.45,194,190.5,191.41,82400
18-Feb-16,-0.9619,0.117,0.805,0.078,193.9,194.88,191.2,192.7,379200
19-Feb-16,-0.9822,0.145,0.768,0.087,192.11,195,191,191.84,158400
22-Feb-16,-0.933,0.154,0.737,0.109,193.75,194.88,191,193.73,102000
23-Feb-16,-0.9881,0.157,0.776,0.066,195,196.98,193.99,194.26,279200
24-Feb-16,-0.9943,0.178,0.754,0.068,192.5,195,192.13,194.07,123500
25-Feb-16,-0.9902,0.155,0.778,0.067,195.49,195.49,193.1,194.94,151300
26-Feb-16,0.8072,0.084,0.81,0.106,195,198.5,194,197.43,912400
29-Feb-16,-0.9856,0.18,0.735,0.084,195.02,197,195.02,195.88,91200
1-Mar-16,-0.9968,0.204,0.741,0.055,197.99,197.99,195.25,195.49,157900
2-Mar-16,-0.8481,0.138,0.739,0.122,197.5,198,196,197.14,434300
3-Mar-16,-0.9684,0.149,0.762,0.089,196.5,203,196.5,200.9,725500
4-Mar-16,-0.9893,0.17,0.749,0.081,200.66,202,200,200.71,309900
7-Mar-16,-0.7394,0.105,0.798,0.097,201.5,206.99,201.5,205.67,246500
8-Mar-16,0.9653,0.071,0.799,0.131,207,209.99,205,205.76,546400
9-Mar-16,-0.8507,0.078,0.865,0.057,208,209.45,206,208,161400
10-Mar-16,-0.9781,0.12,0.819,0.061,208,209.35,206.7,208,136800
11-Mar-16,-0.6465,0.08,0.85,0.071,208,208.47,206,206.76,93600
14-Mar-16,-0.9211,0.111,0.805,0.084,207,208.98,205.1,206.67,75400
15-Mar-16,-0.9306,0.107,0.801,0.092,208.7,211.97,206,206.74,96700
16-Mar-16,-0.9897,0.167,0.767,0.066,208.4,209.45,206.5,208.61,121300
17-Mar-16,-0.9937,0.188,0.732,0.08,208.5,208.5,206,207.38,146500
